ShopID,ShopName,ShopCode,OwnerName,ContactPerson,Phone1,Phone2,Address,City,State,GPSLatitude,GPSLongitude,ShopDiscount,Trn
-Mukr7n25SkNUuyg3pf2,star al hasna baqala,4011,,,,,,,,,,,100464580800003
-MukrQZ6UEfGYvHmW9Bn,ARAB LAND GROCERY LLC,4012,,,,,,,,,,,100008255000003
-MukradNqAmiW24CUBVG,Nujum Al Nadod Baqala,4013,,,,,,,,,,,100369178700003
-MukrrwzjgnpwD92uy6F,SEA HORSE FOODSTUFF CATERING LLC,4014,,,,,,,,,,,100329987000003
-Muks8J8wmL0ARoK_8ZE,GOLDEN OASIS GROCERY,4015,,,,,,,,,,,100380873800003
-MuksJ2m8z9qKpRfWuvn,Masooma baqala,4016,,,,,,,,,,,100005590300003
-MuksWf9d0DXafR5OIJ7,NAFIA GROCERY,4017,,,,,,,,,,,100385555600003
-MukskLElYPD0WHri6L7,Al Bahiya Flower Baqala,4018,,,,,,,,,,,100302830300003
-Mukt0HFtGbvdxCzAZfV,sama Al bahiya,4019,,,,,,,,,,,100004353700003
-Mukt9WONTgB_c5dqZym,bahiya sea baqala,4020,,,,,,,,,,,100244746200003
-MuktJ8tNYudBlApcj5F,old shahama baqala,4021,,,,,,,,,,,
-MuktWCAKKEmU51NPFm1,pear mohmmed,4022,,,,,,,,,,,
-MuktaNHEBH6U0R0at5S,rabye Al kazna,4023,,,,,,,,,,,
-Mupi9lF4DTHdm5NEBlM,NEW GULF,4024,,,,,,,,,,,100244746200003
-MupjNHv_aplmuv_PQ-r,old Alnudood grocery,4025,,,,,,,,,,,100345203200003
-Mupk2ejf1A09nLt3oNe,HOUSE OF TEA RESTAURANT,4026,,,,,,,,,,,100518153000003
-MuufK4jiGiAnyzWXS7F,CASH CUSTOMER,10000,,,,,,,,,,,00000000000
-MuutxeR8bjBJJ8xDzG_,gulf madina baqala,3101,,,,,,,,,,,100294165400003
-MuuuKykbnAZ8JAu_EQa,SEA BLUE MOUNTAIN BAQALA,3102,,,,,,,,,,,100257241800003
-MuuumpU6oQJ5L1Y1HGq,FIDUS BAQALA,3103,,,,,,,,,,,00000000000
-Muuv2PsMZSCgXJM7etO,AL FAYA GATE BAQALA,3104,,,,,,,,,,,100324157500003
-MuuvNGu39A9sGiE035a,AL WATHBA FLOWER GROCERY L L C,3205,,,,,,,,,,,100347714600003
-Muuvf34wFYJGNxTMDTK,BAQALAT SULAIMAN AL SHEKAILI,3106,,,,,,,,,,,100020141600003
-Muuvv5d-AoqKYOOOTov,aIbana grocery,3107,,,,,,,,,,,100386094500003
-Muuw8onZXu3_cE3FAT9,AL NAHDA STAR GROCERY,3108,,,,,,,,,,,100348198100003
-MuuwTgjvGzlCS0rGMJx,AL WATHBA NEW CROCERY L L C,3209,,,,,,,,,,,100006050700003
-MuuwkEUWcXjgQmzzuPM,BAQALA ALAHLIA MODERN L.L.C,3110,,,,,,,,,,,100067329100003
-MuuwwUXyKaKb0_TLXXH,ORIENT STAR GROCERY,3111,,,,,,,,,,,100362960500003
-Muux3xkPp95H32n8UZL,GOLDEN SEM,3112,,,,,,,,,,,00000000000
-MuuxIQSq3UByAXNTw_h,Madras Baqala,3113,,,,,,,,,,,100030633000003
-MuuxVEjn-wdXqvVCDPZ,Abu Salma Grocery,3114,,,,,,,,,,,100336013600003
-MuuxiPRo-BTEj0qoVSX,AL MAHARJAN GROCERY,3115,,,,,,,,,,,100368464200003
-Muuy2bnv41Lmawyims7,BAND HI BAQALA,3116,,,,,,,,,,,100593544800003
-MuuyFbND0_5Tv5h8SM0,AL TAIF AL THAHABI GROCERY,3117,,,,,,,,,,,100358438800003
-Mv8w-OA0NIuNFQKbgFW,DANAT ALWARQA GROCERY,2401,,,,,,,,,,,100251589600003
-Mv8wHbyvIpa-reDFUAB,AL IRFAN GROCERY,2402,,,,,,,,,,,100362744300003
-Mv8wZ67TMN87bEIBvz3,MATTAR SAIF AL JABRI RESTAURANT AND CAFETERIA,2403,,,,,,,,,,,100045047600003
-Mv8z8MrrRvvrvKWFwqz,MR TEA,2404,,,,,,,,,,,100250997200003
-Mv8zLi_q3k7ZRk0RvRY,ALWAM AL ZAHOOR,2405,,,,,,,,,,,00000000000
-Mv90IzL_Jgk_0xMRXPe,BALKEES GROCERY,2406,,,,,,,,,,,00000000000
-Mv90SxmsUIm-ol8uVUT,SABAE GROCERY,2407,,,,,,,,,,,00000000000
-Mv91ktU1ayR190Zl7Ij,Mohammed Grocery,2408,,,,,,,,,,,100374333100003
-Mv928LVNMDeum5Mh0G9,NOOHA GROCERY L.L.C,2409,,,,,,,,,,,100497915700003
-Mv92VNYI3gmf3zsTEbn,AMAR JEET SING GENARAL TRADING,2410,,,,,,,,,,,00000000000
-Mv92dokXFgA4SZMf2SM,HADEED GROCERY,2411,,,,,,,,,,,0000000000000000000
-Mv9AzFVLGo0gwJlY4EW,HSZ GROCERY L.L.C,2412,,,,,,,,,,,100427640600003
-Mv9BAaosTL10ZREZ-Qi,SYLHET FOODSTUFF TRADING L.L.C,2413,,,,,,,,,,,100436635500003
-Mv9BU4iaI4ujabBS-RF,WASIF CAFEETERIA,2414,,,,,,,,,,,00000000000
-Mv9Bslb9cU3aLuAUxXw,MASHIYATH FOOD STAF TRADING,2415,,,,,,,,,,,00000000000
-Mv9CxbdLdYlnZB8Idhd,WARSAN AL MADEENA SUPERMARKET L.L.C,2416,,,,,,,,,,,100257953800003
-Mv9Fil1PZpJ0jCiP3af,WARSAN AL MADEENA RESTAURANT,2417,,,,,,,,,,,1003312400000003
-Mv9Jmd6voVAp9u_lSUc,AL TAIF GENERAL TRADING L.L.C.,2418,,,,,,,,,,,100328370000003
-Mv9K4XTclQGpBzF0c3v,NASEEB RESTAURANT LLC,2419,,,,,,,,,,,100047028400003
-Mv9KLv-XlbaC6k0sUlO,JAZRAT AL MADEENA SUPERMARKET L.L.C,2420,,,,,,,,,,,100248189100003
-Mv9KZtWmCO-E3cpftac,NEW AL JASMI GROCERY,2421,,,,,,,,,,,100287595100003
-Mv9Kjr6aSAT2xUL5qbd,AL AFEEF GROCERY,2422,,,,,,,,,,,000000000000
-Mv9L27zNNHlweWWt4az,HALA GROCERY L.L.C,2423,,,,,,,,,,,100229164700003
-Mv9LJGdTcKLl0CE_wye,NOAREEN GROCERY L L C,2424,,,,,,,,,,,100389057900003
-Mv9LZWM1FeeW2h4qP3Z,AL ABIRA GENERAL TRADING L.L.C,2425,,,,,,,,,,,100551512500003
-Mv9LjVmNviSILX6ddDV,HASSAN JAMIL CAFETERIA,2426,,,,,,,,,,,00000000000
-Mv9Lx2lp8YYp2UhOJxs,NAWAL GROCERY,2427,,,,,,,,,,,100244642300003
-Mv9MD2q7ZRUjZctrNGR,ASAD MEHMOOD GROCERY LLC,2428,,,,,,,,,,,100512546100003
-Mv9MQ1waBjAE_Rb2CV9,MP SHAHIN SUPER MARKET,2429,,,,,,,,,,,100506239100003
-Mv9N72SzYf8Fx9xNovv,Shazra al falah grocery,2430,,,,,,,,,,,100361363300003
-Mv9NDkVyoTEjM7dDFLw,NIHALA,2431,,,,,,,,,,,00000000000
-Mv9NMiH7vyKVycJ1UT_,ALL IN ONE,2432,,,,,,,,,,,00000000000
-Mv9Njr6TPRFGwE_HeVM,MALL VIEW DARBAR,2433,,,,,,,,,,,
-Mv9Nx0k-ugJ7YMyYWcB,NEW NOORA,2434,,,,,,,,,,,10035541100003
-Mv9OHBjnYjdKhft0tG-,WAJID GROCERY,2435,,,,,,,,,,,10071704900003
-Mv9OfsrxjjNtC017x-y,Mr Mart LLC,3436,,,,,,,,,,,100549419800003
-Mv9OtAOQAW_iP6tVwQJ,PAK ZALMI RESTAURENT,2437,,,,,,,,,,,100385815400003
-Mv9S4u3S8mgoEWZfbz0,SAHRAA AL MADINA SUPERMARKET L.L.C,2438,,,,,,,,,,,100317119400003
-Mv9SIsEBxU1f1gjiQGa,JINAN AL MADINA GROCERY,2439,,,,,,,,,,,100335586200003
-Mv9Scj6l9Enk5JTqbaR,NAWAL NUJOOM GROCERY,2440,,,,,,,,,,,100381013000003
-Mv9T6yeOpYYlhPrpCy2,AL SAMHA SUPERMARKET LLC,2441,,,,,,,,,,,100520216100003
-Mv9TP0Lkz_J7QHixs0R,BABA KABASHI RESTUARENT,2442,,,,,,,,,,,
-Mv9TklTSWwLBspPIlvK,SAHMMYS GROCERY,2443,,,,,,,,,,,10039059300003
-Mv9TxdawOJLVDtNVQdX,DAK ZALMI RESTUARENT,2444,,,,,,,,,,,
-Mv9UPJ2w5yKwWn0M8j4,MALABAR RESTUARENT,2445,,,,,,,,,,,
-Mv9U_3YKtNa7U_jj_NE,MARHABA CAFETIREA,2446,,,,,,,,,,,
-Mv9UkEIqEulEcKIVKnJ,Soy To Chutney ,2447,,,,,,,,,,,100333703500003
-Mv9UuR-c2rSa4rw2asY,INDI SPICY,2448,,,,,,,,,,,
-Mv9V0RBoqEyfpxUrn9Z,AMMAS RESTUARENT,2449,,,,,,,,,,,
-Mv9V8WXcIi7GLtNMCBj,NEW NASEEB RESTUARENT,2450,,,,,,,,,,,
-MvJ7MF_5RAQYBU_b67z,AL AREESH GROCERY,3901,,,,,,,,,,,100046930200003
-MvJ7s3HwgIfDILiswzx,GOOD MINI MART L.L.C,3902,,,,,,,,,,,100331693000003
-MvJ83-cn4CVO2DI8apF,MADINA AL HIDAYA GROCERY,3903,,,,,,,,,,,100437113200003
-MvJ8FNLQNtR_8fjFV1J,RAAWI ALMADINA GROCERY L.L.C,3904,,,,,,,,,,,100534203300003
-MvJ8TrofwKBwnAPRfd3,ASWAR AL MADINA GROCERY L.L.C,3905,,,,,,,,,,,100010889200003
-MvJ8cdd_RGSbm0XZuG6,TAOOBA GROCERY,3906,,,,,,,,,,,00000000000
-MvJEXpg1y6JdRl-x9ne,AHMAD NASSER GROCERY,3907,,,,,,,,,,,100516627500003
-MvJEkHw0cFg3p_e-CsJ,Alkhat Alfakher Grocery,3908,,,,,,,,,,,100069597100003
-MvJEwBf8FCfs_dsf_dk,RIGHT CHOICE GROCERY (L.L.C),3909,,,,,,,,,,,100320042300003
-MvJFBREWBqPhIBgTAGb,LAYL AL MADEENA GROCERY,3910,,,,,,,,,,,100339982900003
-MvJFWPiKWZP0eK1MIl6,GREEN HOUSE,3911,,,,,,,,,,,10034637200003
-MvJFxqeM4xAZw6PlTxQ,MIFTAH AL WARQA GROCERY L.L.C,3912,,,,,,,,,,,100547482800003
-MvJG7hf7qZ6e1RE6XFa,ALNAYEMA GROCERY,3913,,,,,,,,,,,
-MvJGLidJe4LRSvyvMF5,SILVER LIFE MINI MART LLC,3914,,,,,,,,,,,100347173500003
-MvJGYT1isb6qx9BRrtc,C P H GENERAL TRADING L.L.C,3915,,,,,,,,,,,100045035100003
-MvJGkv8uUX4GDCNylf6,NOOR AL SATWA GROCERY,3916,,,,,,,,,,,
-MvJGsPyNbMmsJZZcX_4,WARDA HASAN GROCERY,3917,,,,,,,,,,,
-MvJH0sF9Qh-s2wfSe2O,CITY STAR GENERAL TRADING,3918,,,,,,,,,,,
-MvJHOOmGBKKWaDHQIM_,SENATOR GROCERY,3919,,,,,,,,,,,100386165000003
-MvJHbJhbwe2kyZywwWG,JAWAD ALSAEED GROCERY L.L.C,3920,,,,,,,,,,,100036831400003
-MvJHmdi-DkMjW9rRUmJ,SAAIF ALMADENA GROCERY L.L.C,3921,,,,,,,,,,,100513298800003
-MvJI6fjzeOWMj3Bzr1u,ABU HAIL SUPERMARKET L L C,3922,,,,,,,,,,,100022808800003
-MvJIl2-TXqGE-MqiCQY,FAJR AL MADEENA TRADING EST,3923,,,,,,,,,,, 100359497300003
-MvJJ4K40f08i0xTd6hj,AL TOWFA GROCERY,3924,,,,,,,,,,,100608105160003
-MvJJEHBUKsGAjS6cBX3,GHOSN AL MADINA,3925,,,,,,,,,,,
-MvJJSRl3_hDe4g_YM4a,NAZMUL HAQUE GROCERY,3926,,,,,,,,,,,100433860200003
-MvJLFMv9FpTkB_aqCGR,SHEILD GROCERY,3927,,,,,,,,,,,100389419100003
-MvJLZQxztvbzE4GH5Kz,TEEN AL MADEENA GROCERY,3928,,,,,,,,,,,
-MvJLjBDwah6II4tRMdq,SILVER CITY GROCERY,3929,,,,,,,,,,,100265996700003
-MvJMHqtZNWTcDIKmPru,KARAK ALFREEJ CAFETIRIA,3930,,,,,,,,,,,
-MvJMR6Rugz25KfTqcrv,HASSAN ABBAS ESSA GROCERY,3931,,,,,,,,,,,
-MvJMbEVyXu_B6GAxEr3,AL BATENAH GROCERY,3932,,,,,,,,,,,
-MvJMnT63Y0rKOzyoqBE,HASSAN MUHAMMED AL KHASHNI GROCERY,3933,,,,,,,,,,,
-MvJMynhzYs--b2iDR1x,BAB AL SATWA GENARAL TRADING LLC,3934,,,,,,,,,,,
-MvJN6yvJuB2t6CwgFGB,FAISAL AND FAHIM GROCERY,3935,,,,,,,,,,,
-MvJNFc35A--OGWsRv87,AL SADEQ GROCERY,3936,,,,,,,,,,,
-MvJNNdmIWA1ruXHK7r5,MIYAMI MINI MART,3937,,,,,,,,,,,
-MvJNWezLOdAnKg3B2_P,MOOSA ABDULLA AL RAISI GROCERY,3938,,,,,,,,,,,
-MvJNiYP9NZBy0_gtDLe,RAAMI AL MADEENA GROCERY BRANCH,3939,,,,,,,,,,,
-MvJOHUmP9uTwADB8t4J,NAJMAT AL SAFWA CAFETIRIA,3940,,,,,,,,,,,
-MvJOjGP0T4_OARrciJ2,BAB AL SATWA FRESH MART,3941,,,,,,,,,,,
-MvJOwURAUYpVBmN-w1g,AL TWOFA CAFETERIA,3942,,,,,,,,,,,
-MvJT6qWhnPXV0tICm-U,CASH CUSTOMER,2600,,,,,,,,,,,00000000000
-MvJTVAcXKBJMo7qBzGv,AL MADEENA SUPERMARKET,2601,,,,,,,,,,,1006117703200003
-MvJThEdyHGnJ3XPZWNk,JUHAIN RESTAURANT,2602,,,,,,,,,,,100338584400003
-MvJU-2r9UeC7oSSUevj,SEA BIRD,2603,,,,,,,,,,5,100342710900003
-MvJV0-cICHvRx0IMMAJ,CAMP,2604,,,,,,,,,,,100241148800003
-MvJVGYSh7HKslAXJfes,MAFIZUIU ISLAM,2605,,,,,,,,,,,100396415000003
-MvJVQScmNfjkqKbbtkG,NAZEEMA STORE,2606,,,,,,,,,,,100340096500003
-MvJVd3kGKCWvBm2xTUy,SHAIHILMIA,2607,,,,,,,,,,,100619647900003
-MvJVnpL0uVnDedHJHK7,AROUS AZ SAHRA,2608,,,,,,,,,,,100063221400003
-MvJW03feOyBbVUjgFYn,GREEN AL MADINA BAQALA,2609,,,,,,,,,,,103211286200003
-MvJWJXNM0F4XbC9bDe8,ZAHRAT AL AIN,2610,,,,,,,,,,5,100263605600003
-MvJWVYYErXw6TB7swMo,MORRONI REST,2611,,,,,,,,,,,10023776300003
-MvJWg_u7SvpHb-LXfVW,GREEN ROSE BA,2612,,,,,,,,,,,100065961300003
-MvJWyQH4ozcC23zdUbh,NOORUL ANGGA,2613,,,,,,,,,,10,10034083800003
-MvJX96s7NEp-EpIy6Q2,AL BORZADHI,2614,,,,,,,,,,5,100060402300003
-MvJXLthm0Al2oXtJHb1,JAOHART AL KZNHA,2615,,,,,,,,,,,1002636005600003
-MvJX_mq3tmRL-lYlPCz,QAMAR AL AIN,2616,,,,,,,,,,10,100263902700003
-MvJXnN512I0Sh5XL-ne,MOHAMMED MUBARAK,2617,,,,,,,,,,,100393409600003
-MvJaw3CkTmUPDamSdOh,AROOS AL SAHARA REST,2618,,,,,,,,,,,100278886500003
-MvJbGYDi3hbo4rbUNh6,MUSSAFAH RESTOURENT,2619,,,,,,,,,,,100254292400003
-MvJbU0xCcDFhd-FPFts,MUBARAK REST,2620,,,,,,,,,,,
-MvJbg8WvLqVkEmFDcTm,ISLAMABAD REST,2621,,,,,,,,,,,100295705600003
-MvJbmoteKV9AIX3hGce,REMAL SHAFI,2622,,,,,,,,,,,100035739000003
-MvJbtmedDxBiS9wjHo3,GALLERIA,2623,,,,,,,,,,,100319664700003
-MvJbyuggOOnM0jWqJa6,NEW SARA,2624,,,,,,,,,,,
-MvJc9T6fXilzPkL0HMi,GAT WAY,2625,,,,,,,,,,,100338021700003
-MvJcM7FSH9lSUfeLPMU,SHABAB AL WATOBA,2626,,,,,,,,,,,
-MvJcWj9hlXYYdFXjsSM,AL WATABA GARDEN,2627,,,,,,,,,,,100358648200003
-MvJh2fdXt1cNXa7rQCo,SHINE STAR,2628,,,,,,,,,,,100389961200003
-MvJhO35FXby_2iWn-Ck,SHATI AL NAKEEL,2629,,,,,,,,,,,100374758900003
-MvJhaTVWmMKO-WhgEap,FRESH KING,2630,,,,,,,,,,,100508322300003
-MvJhg8pSoyc-YERfDAe,ZANAR AK AIN,2631,,,,,,,,,,,100263902700003
-MvJhlG2qntpC2fojGqt,SANTG SUPERMARKET,2632,,,,,,,,,,,100235317300003
-MvJhw-WAiDFKUGsXYNX,ROSE GARDEN,2634,,,,,,,,,,,100292243100003
-MvJhyuw1jgrhvJPYZna,CHEESE JA CF,2635,,,,,,,,,,,
-MvJi0wJhAtqdup54Exl,RAQAM WAHID SUPER MARKET,2636,,,,,,,,,,,
-MvJi4ZZ_kPad6REBAhL,LAYAL AL SALIMAT CF,2637,,,,,,,,,,,
-MvOO1MtMzt2NEz-3vsQ,AL KOUTHER GROCERY,3601,,,,,,,,,,,100360821100003
-MvOO6P5thmpzmsIXUpY,DIAMOND PALACE GROCERY,3602,,,,,,,,,,,100215346600003
-MvOOXE1Q_T5IoXZgrv4,BAQALA NEW AFDAL,3603,,,,,,,,,,,100317528600003
-MvOObUzwAc1GtOA8ATx,ALSAMAH GROCERY L.L.C BRANCH,3604,,,,,,,,,,,100347462200003
-MvOOgywUyhGPz1kq0vx,MOHAMMED TAHER GROCERY,3605,,,,,,,,,,,100275805800003
-MvOOm_WeNPzG_rustAf,FRESH WAY BAQALA,3606,,,,,,,,,,,100541103600003
-MvOOyXqOcZvQo29Nr-s,BAQALA MOHAMMED SHAFEE,3607,,,,,,,,,,,100234413100003
-MvOP1gP0Rv9ybkDEjAa,QUESSA,3608,,,,,,,,,,,
-MvOP6JZgwbG9alK_4HN,BAQALA NJOOM AL WASEEM L.L.C,3609,,,,,,,,,,,100037596200003
-MvOPNe_PKyxA0F84rRm,SHUJAEY BAQALA,3610,,,,,,,,,,,100377282700003
-MvOPSJ0KUdWCUFry2rB,ABU MAHMOOD GROCERY,3611,,,,,,,,,,,100344894900003
-MvOPY98NzVNqJtdxPOC,DAWN LIGHT BAQALA,3612,,,,,,,,,,,100006941700003
-MvOPdXw-xSZj43vpzS3,ALI KHOORI,3613,,,,,,,,,,,100204957500003
-MvOPi7q36ski2Wf5ttM,NANA BAQALA,3614,,,,,,,,,,,100387731100003
-MvOPmdEOJ09CXIqLvwT,ALHIJAZ GORCERY,3615,,,,,,,,,,,100211093800003
-MvOPrjTG2iOGubS_E_Y,NANA BAQALA - BRANCH 2,3616,,,,,,,,,,,100374543500003
-MvOQ-jXruyTxI0FG2U9,BQALA FIVE STARS,3617,,,,,,,,,,,100343201800003
-MvOQ3tdtVg1-VWIrbqp,SAOUDA GROCERY,3618,,,,,,,,,,,100358045100003
-MvOQ8F6adHAG8PXLXYe,GREEN BOOK BAQALA,3619,,,,,,,,,,,100478962200003
-MvOQDhVEQMyrz5JGWuj,AL ANSAB GROCERY,3620,,,,,,,,,,,100340675600003
-MvOQINjYOP5wthoEqg1,ABU MAHMOOD GROCERY,3621,,,,,,,,,,,100344894900003
-MvOQMQXBAqq3xnvbcQS,GOLDEN FLOWER GROCERY,3622,,,,,,,,,,,100340931300003
-MvOQlESpqez6BCcHHbH,STAR MART BAQALA,3623,,,,,,,,,,,100386340200003
-MvOQq3okKj7CQaJS5j1,COMFORT BAQALA,3624,,,,,,,,,,,100255855700003
-MvOQv39EPOCSn8wAjHC,TWENTY FOUR,3625,,,,,,,,,,,100784589700003
-MvOR-4QHJ_mxFJQXmxQ,CLASSIC GROCERY,3626,,,,,,,,,,,100386913600003
-MvOR4rNJiZYHGVkdlE8,BAQALA MARGHAM,3627,,,,,,,,,,,100072627100003
-MvORAf-ybZPYH7c3JVY,BAQALA OZONE,3628,,,,,,,,,,,100398032100003
-MvORsWaiAyv-ujPfjHm,ABU MAHMOOD GROCERY,3629,,,,,,,,,,,100344894900003
-MvORwsr1aOyfq3QXfE_,ABU SUMAYYA BAQALA L.L.C,3630,,,,,,,,,,,100375678800003
-MvOS4J9IOv79TtS-bRc,DIAMOND CAVE BAQALA,3631,,,,,,,,,,,100233211000003
-MvOSBF3tKBVTTNKPumJ,WHITE PEARL GROCERY,3632,,,,,,,,,,,100069678900003
-MvOSHA2wihrpVwr0v6a,H S R GROCERY,3633,,,,,,,,,,,100248695700003
-MvOSKTsgCQn4bkooDIA,FAMILY CARE,3634,,,,,,,,,,,
-MvOSOvYkR3yeTAj6aKp,SILENT VALLEY GROCERY,3635,,,,,,,,,,,100381469400003
-MvOSVxGZmVrHRhYISsu,CARRY MORE,3636,,,,,,,,,,,
-MvOSaXBVHbpTmFEzOjO,MINA ALMADEENA SUPERMARKET LLC,3637,,,,,,,,,,,100037551700003
-MvOSf0pZasiacbEXhqS,BQALA FIVE STARS--BRANCH1,3638,,,,,,,,,,,100320342700003
-MvOltwA6l3QuJc2h48T,AL CARNIVAL GENERAL TRADING LLC,3237,,,,,,,,,,,100425303300003
-MvOmB4DzDQeeDSdxBw3,SIJAL BAQALA,3238,,,,,,,,,,,
-MvOmMt3UO2oCtZmA_Z4,TEA AND TALK CAFETERIA,3239,,,,,,,,,,,
-MvOmW7gaHQXvZPGOmjF,AL FAZA AL BAQALA,3240,,,,,,,,,,,
-MvOme5xGCskBo8ZU1j_,HIGH LAND CAFETERIA,3241,,,,,,,,,,,
-MvOmkFqDxVPOeNO3MwT,FOUR BAY FOUR CAFETERIA,3242,,,,,,,,,,,
-MvOmrkJ8Rhgu9z57855,SANDWITCH POINT CAFETERIA,3243,,,,,,,,,,,
-MvOn0CAOWNNnvmpEEbm,ZAID FRESH MINT CAFETERIA,3244,,,,,,,,,,,
-MvOnBBG4BHxjKh-sKHM,KADAK AL FARAT #5 BRANCH,3245,,,,,,,,,,,
-MvOnIUgoME-XYqDV5zX,FRESCO SUPERMARKET L.L.C,3246,,,,,,,,,,,100487998500003
-MvOrLG8Xu8JK0CFBZCQ,AREA BAQALA,3001,,,,,,,,,,,100532710900003
-MvOrPRNwafWkWUSr2yP,BAQALA CRESENT,3002,,,,,,,,,,,100452308800003
-MvOrUF8p_wZn-xwJU0r,AL MUNTHAKAB GROCERY,3003,,,,,,,,,,,100326173000003
-MvOrYyM0pT-6hOHNmBv,BLUE WHITE GROCERY,3004,,,,,,,,,,,100011144100003
-MvOrc843HRFCA9RWOJY,MUSSAFFA GAIO,3005,,,,,,,,,,,100050933900003
-MvOrfzCOlTpYNpBlPOX,YOUR CHOICE,3006,,,,,,,,,,,100593405200003
-MvOrjvwtquWInBm4SNq,WAFI BAQALA,3007,,,,,,,,,,,100581273800003
-MvOrobbwWYoO_9USllf,DAILY BUY BAQALA,3008,,,,,,,,,,,100563042900003
-MvOrt7RdROCW3p4bY_g,COMILLA,3009,,,,,,,,,,,100242206900003
-MvOrwfFctGekMXs8iA0,AL MUKADHAM,3010,,,,,,,,,,,100361642000003
-MvOs-RCANLKW708qe_W,STOP AND TAKE,3011,,,,,,,,,,,100243709100003
-MvOs2rjKAonHPb-Hc9C,AL HANIYORA,3012,,,,,,,,,,,10036880800003
-MvOs4jD50O4d4GxW5Dd,SANA AP MADEENA,3013,,,,,,,,,,,
-MvOs8kiGVCtxsCrMYha,AL RASFA STAR,3014,,,,,,,,,,,100371902600003
-MvOsD3kzctQGLX3ldST,FAVOURITE GROCERY,3015,,,,,,,,,,,100462059500003
-MvOsGcPO5q2cVBZAgKl,REAL LEGEND BR,3016,,,,,,,,,,,100621349800003
-MvOsKiW7OhWOxt5mvBC,PARAGON,3017,,,,,,,,,,,100218353900003
-MvOsQkeNnF-2_5f0hQi,REAL LEGEND,3018,,,,,,,,,,,100621349800003
-MvOsVOR8oPNFGcd0tGR,MOTHER LAND LLC,3019,,,,,,,,,,,100443503600003
-MvOs_9X6LaNMBDMLNOI,CITY CHOICE,3020,,,,,,,,,,,100383074000000
-MvOsdV6XNCj4cLUjTEo,EAGLE EYE,3021,,,,,,,,,,,100034510600003
-MvOshU0phAT3NdOU6as,SKAB,3022,,,,,,,,,,,100356764900003
-MvOslZQvRu2M12KsibD,GREEN VIEW,3023,,,,,,,,,,,100463121200003
-MvOspeWSQsw-kRtfjhx,FYROS AL MADEENA,3024,,,,,,,,,,,100385442700003
-MvOstg9d3fYTasbD_Um,BEST DAY,3025,,,,,,,,,,,100513411700003
-MvOsxmOGdxkjM_1s82Y,OLIVE,3026,,,,,,,,,,,100330042100003
-MvOt0r072-deMSutSSJ,NAJAM AL AHMER,3027,,,,,,,,,,,100297370700003
-MvOt5ImcZkCyXATk4q4,GOOD LIFE,3028,,,,,,,,,,,100460628900003
-MvOtDm12wmiRKSdQLUZ,FALCOM TYEB,3029,,,,,,,,,,,100369374200003
-MvOtKNJ-J6Uy7-tofEt,ROAD STAR,3030,,,,,,,,,,,100359929500003
-MvOtOc6NPRe_NmucZbc,MADINAT AL AJMAL,3031,,,,,,,,,,,100373101300003
-MvOtTVM2fqPe9IsL-bq,BAQALA AL MAHRAMI,3032,,,,,,,,,,,100370445700003
-MvOtX4OyV3ngCjunGkv,AL FARHAN BAQALA,3033,,,,,,,,,,,100622783700003
-MvOtbbzFUc0boBOtpQn,STAR BIN HYDER,3034,,,,,,,,,,,100390788600003
-MvOtfpE2Tin4NjYLMuQ,NAZIM UDDIN GROCERY,3035,,,,,,,,,,,100010213500003
-MvOtlcPztskBmKLinKT,MEA MART,3036,,,,,,,,,,,100283341400003
-MvTbgerSPI-gFbWvgOh,CASH CUSTOMER,3400,,,,,,,,,,,
-MvTbpeseXDmwVHK2dte,HOME LIGHT,3401,,,,,,,,,,,100318772900003
-MvTbzh2PDGd4D7fowTY,ABU MURSHID,3402,,,,,,,,,,,100376048300003
-MvTc3j5bukG3pJi0nzw,CITY VIEW,3403,,,,,,,,,,,100365720000003
-MvTe64EJSbCJZa3oHJ0,THREE ONE THREE,3404,,,,,,,,,,,100239222100003
-MvTeB61jTgvf2b1vslT,SIMPLY FRESH,3405,,,,,,,,,,,100519125700003
-MvTeFlibdCi9v9jRK2M,COLOURS EXPRESS,3406,,,,,,,,,,,100231426600003
-MvTeSiHgSt-nO7pGpdO,DIAMOND CROWN,3407,,,,,,,,,,,100368873400003
-MvTeVJi1DRloBIyot9F,GREEN DARBAR,3408,,,,,,,,,,,
-MvTeZShNXvXi1SCPCo1,AL BURJAL JAMEEL,3409,,,,,,,,,,,100381678000003
-MvTefZqxAYxL331_WLE,DABUA BAQALA,3410,,,,,,,,,,,100216738300003
-MvTejbnfQBh_CF0S72_,GOLDEN MISBAH,3411,,,,,,,,,,,100325019600003
-MvTem5iv8fZNmTV7K55,BUL BUL BAQALA,3412,,,,,,,,,,,100442946800003
-MvTeqzD7buA91TMC_KR,AL BANAYA,3413,,,,,,,,,,,100348393800003
-MvTf1KFXSI-zpLImEmC,BGREEN TREE,3414,,,,,,,,,,,100340048600003
-MvTf9a5m4cgljhYiHLx,BESTO MARKET,3415,,,,,,,,,,,100553908300003
-MvTfQeJdMnTwKhn-p8M,SHABWA ,3416,,,,,,,,,,,100328459100003
-MvTf_G6q_mt8D5LZO5D,ANANAS,3417,,,,,,,,,,,100047887300003
-MvTfdWrs9UO4pFQPaYb,AL HARIS BAQALA,3418,,,,,,,,,,,100381117900003
